01/07/2021;step.out;tfs_gas_temp_caixa.out1;tfs_gas_temp_cl.out1;tfs_gas_temp_entrada.out1;tfs_gas_temp_saida.out1;tfs_feeder_temp_caixa.out1;tfs_feeder_temp_cl.out1;tfs_feeder_temp_entrada.out1;tfs_feeder_temp_saida.out1;tfs_ve21_temp_caixa.out1;tfs_ve21_temp_cl.out1;tfs_ve21_temp_entrada.out1;tfs_ve21_temp_saida.out1;
01:31:30;1;0.629406;0.0888962;0.132531;0.188351;0;-0.189911;-0.143631;-0.104426;-0.0157711;0.00338758;0.00396172;0.00770011;
01:31:31;1;0.629895;0.089082;0.132557;0.188373;0;-0.190103;-0.143733;-0.104632;-0.0157731;0.00339146;0.00396221;0.00770293;
01:31:32;1;0.630436;0.0892877;0.132587;0.188397;0;-0.190315;-0.143847;-0.104861;-0.0157754;0.00339575;0.00396275;0.00770604;
01:31:33;1;0.630921;0.0894723;0.132612;0.188418;0;-0.190505;-0.143948;-0.105067;-0.0157774;0.00339958;0.00396323;0.00770881;
01:31:34;1;0.631404;0.0896562;0.132638;0.188438;0;-0.190693;-0.144049;-0.105272;-0.0157794;0.0034034;0.00396371;0.00771155;
01:31:35;1;0.631885;0.0898394;0.132663;0.188459;0;-0.190881;-0.14415;-0.105477;-0.0157814;0.00340719;0.00396417;0.00771428;
01:31:36;1;0.632418;0.0900424;0.132691;0.188481;0;-0.191088;-0.144261;-0.105704;-0.0157836;0.00341137;0.00396469;0.00771727;
01:31:37;1;0.632896;0.0902243;0.132716;0.188501;0;-0.191274;-0.144361;-0.105908;-0.0157855;0.00341512;0.00396514;0.00771994;
01:31:38;1;0.633372;0.0904057;0.13274;0.188521;0;-0.191459;-0.14446;-0.106111;-0.0157874;0.00341884;0.00396559;0.00772258;
01:31:39;1;0.6339;0.0906065;0.132767;0.188543;0;-0.191663;-0.144569;-0.106336;-0.0157895;0.00342295;0.00396608;0.00772549;
01:31:40;1;0.634372;0.0907866;0.132791;0.188562;0;-0.191845;-0.144667;-0.106538;-0.0157914;0.00342662;0.00396652;0.00772809;
01:31:41;1;0.634843;0.0909661;0.132815;0.188581;0;-0.192027;-0.144765;-0.10674;-0.0157933;0.00343028;0.00396695;0.00773066;
01:31:42;1;0.635313;0.0911449;0.132839;0.188599;0;-0.192207;-0.144862;-0.106941;-0.0157951;0.00343391;0.00396738;0.00773321;
01:31:43;1;0.635832;0.0913429;0.132864;0.18862;0;-0.192407;-0.144969;-0.107164;-0.0157972;0.00343793;0.00396785;0.00773601;
01:31:44;1;0.636298;0.0915205;0.132887;0.188638;0;-0.192585;-0.145066;-0.107364;-0.015799;0.00344151;0.00396826;0.00773851;
01:31:45;1;0.636762;0.0916975;0.13291;0.188656;0;-0.192763;-0.145161;-0.107564;-0.0158008;0.00344508;0.00396867;0.00774098;
01:31:46;1;0.637276;0.0918934;0.132935;0.188675;0;-0.192959;-0.145267;-0.107786;-0.0158028;0.00344902;0.00396912;0.00774371;
01:31:47;1;0.637736;0.0920691;0.132957;0.188693;0;-0.193135;-0.145362;-0.107984;-0.0158045;0.00345255;0.00396952;0.00774613;
01:31:48;1;0.638195;0.0922441;0.132979;0.18871;0;-0.193309;-0.145456;-0.108183;-0.0158063;0.00345605;0.00396991;0.00774854;
01:31:49;1;0.638653;0.0924186;0.133001;0.188727;0;-0.193483;-0.14555;-0.10838;-0.015808;0.00345953;0.0039703;0.00775092;
01:31:50;1;0.639159;0.0926118;0.133025;0.188746;0;-0.193675;-0.145654;-0.108599;-0.0158099;0.00346338;0.00397073;0.00775355;
01:31:51;1;0.639613;0.092785;0.133046;0.188762;0;-0.193847;-0.145747;-0.108796;-0.0158116;0.00346682;0.00397111;0.00775588;
01:31:52;1;0.640065;0.0929576;0.133067;0.188778;0;-0.194017;-0.145839;-0.108992;-0.0158133;0.00347024;0.00397148;0.0077582;
01:31:53;1;0.640566;0.0931487;0.13309;0.188796;0;-0.194206;-0.145941;-0.10921;-0.0158152;0.00347401;0.00397189;0.00776075;
01:31:54;1;0.641015;0.09332;0.133111;0.188812;0;-0.194375;-0.146033;-0.109405;-0.0158168;0.00347739;0.00397225;0.00776302;
01:31:55;1;0.641462;0.0934908;0.133131;0.188828;0;-0.194543;-0.146124;-0.1096;-0.0158185;0.00348074;0.00397261;0.00776527;
01:31:56;1;0.641908;0.0936609;0.133152;0.188843;0;-0.19471;-0.146214;-0.109794;-0.0158201;0.00348408;0.00397297;0.0077675;
01:31:58;1;0.642402;0.0938493;0.133174;0.18886;0;-0.194894;-0.146315;-0.11001;-0.0158219;0.00348777;0.00397336;0.00776996;
01:31:59;1;0.642844;0.0940182;0.133193;0.188875;0;-0.195059;-0.146404;-0.110203;-0.0158235;0.00349106;0.0039737;0.00777215;
01:32:00;1;0.643285;0.0941865;0.133213;0.18889;0;-0.195224;-0.146494;-0.110396;-0.0158251;0.00349434;0.00397404;0.00777431;
01:32:01;1;0.643773;0.0943728;0.133234;0.188906;0;-0.195405;-0.146592;-0.11061;-0.0158268;0.00349795;0.00397442;0.0077767;
01:32:02;1;0.644211;0.0945399;0.133253;0.188921;0;-0.195568;-0.146681;-0.110801;-0.0158284;0.00350119;0.00397475;0.00777882;
01:32:03;1;0.644647;0.0947063;0.133272;0.188935;0;-0.195729;-0.146769;-0.110993;-0.0158299;0.0035044;0.00397507;0.00778093;
01:32:04;1;0.645081;0.0948722;0.133291;0.188949;0;-0.19589;-0.146856;-0.111184;-0.0158314;0.0035076;0.0039754;0.00778302;
01:32:05;1;0.645562;0.0950559;0.133311;0.188965;0;-0.196067;-0.146953;-0.111395;-0.0158331;0.00351113;0.00397575;0.00778531;
01:32:06;1;0.645993;0.0952205;0.13333;0.188978;0;-0.196226;-0.14704;-0.111585;-0.0158346;0.00351428;0.00397607;0.00778736;
01:32:07;1;0.646423;0.0953846;0.133348;0.188992;0;-0.196384;-0.147126;-0.111774;-0.0158361;0.00351742;0.00397638;0.00778939;
01:32:08;1;0.646899;0.0955662;0.133368;0.189007;0;-0.196558;-0.147221;-0.111984;-0.0158377;0.00352089;0.00397672;0.00779162;
01:32:09;1;0.647325;0.095729;0.133385;0.18902;0;-0.196714;-0.147306;-0.112173;-0.0158392;0.00352398;0.00397702;0.0077936;
01:32:10;1;0.64775;0.0958913;0.133403;0.189033;0;-0.196869;-0.147391;-0.112361;-0.0158406;0.00352706;0.00397732;0.00779557;
01:32:11;1;0.648173;0.0960529;0.13342;0.189046;0;-0.197024;-0.147476;-0.112548;-0.015842;0.00353012;0.00397761;0.00779753;
01:32:12;1;0.648642;0.0962319;0.133439;0.18906;0;-0.197194;-0.147569;-0.112756;-0.0158436;0.0035335;0.00397794;0.00779967;
01:32:13;1;0.649063;0.0963923;0.133456;0.189072;0;-0.197347;-0.147653;-0.112942;-0.015845;0.00353653;0.00397822;0.00780159;
01:32:14;1;0.649481;0.0965522;0.133473;0.189084;0;-0.197498;-0.147736;-0.113128;-0.0158464;0.00353953;0.00397851;0.00780348;
01:32:15;1;0.649945;0.0967292;0.133491;0.189098;0;-0.197666;-0.147828;-0.113334;-0.0158479;0.00354285;0.00397882;0.00780557;
01:32:16;1;0.650361;0.0968879;0.133508;0.18911;0;-0.197816;-0.147911;-0.113519;-0.0158493;0.00354581;0.00397909;0.00780743;
01:32:17;1;0.650775;0.097046;0.133524;0.189122;0;-0.197965;-0.147993;-0.113704;-0.0158506;0.00354876;0.00397937;0.00780927;
01:32:18;1;0.651187;0.0972035;0.13354;0.189133;0;-0.198114;-0.148075;-0.113888;-0.015852;0.00355169;0.00397963;0.00781109;
01:32:19;1;0.651644;0.0973778;0.133557;0.189146;0;-0.198277;-0.148165;-0.114092;-0.0158535;0.00355493;0.00397993;0.0078131;
01:32:20;1;0.652054;0.0975341;0.133573;0.189157;0;-0.198424;-0.148246;-0.114275;-0.0158548;0.00355782;0.00398019;0.00781489;
01:32:21;1;0.652462;0.0976899;0.133589;0.189168;0;-0.19857;-0.148326;-0.114458;-0.0158561;0.00356069;0.00398045;0.00781666;
01:32:22;1;0.652914;0.0978623;0.133606;0.189181;0;-0.198731;-0.148415;-0.11466;-0.0158575;0.00356387;0.00398073;0.00781861;
01:32:23;1;0.653319;0.0980169;0.133621;0.189192;0;-0.198875;-0.148495;-0.114842;-0.0158588;0.00356671;0.00398098;0.00782035;
01:32:24;1;0.653723;0.0981709;0.133636;0.189202;0;-0.199018;-0.148574;-0.115023;-0.01586;0.00356953;0.00398123;0.00782207;
01:32:25;1;0.654125;0.0983243;0.133651;0.189213;0;-0.199161;-0.148653;-0.115204;-0.0158613;0.00357233;0.00398147;0.00782378;
01:32:26;1;0.65457;0.0984941;0.133667;0.189225;0;-0.199318;-0.14874;-0.115404;-0.0158627;0.00357543;0.00398174;0.00782566;
01:32:27;1;0.654969;0.0986464;0.133681;0.189235;0;-0.199459;-0.148818;-0.115583;-0.0158639;0.0035782;0.00398198;0.00782733;
01:32:28;1;0.655367;0.0987981;0.133696;0.189245;0;-0.199599;-0.148896;-0.115763;-0.0158651;0.00358095;0.00398222;0.00782899;
01:32:29;1;0.655808;0.098966;0.133711;0.189256;0;-0.199754;-0.148982;-0.115961;-0.0158665;0.00358399;0.00398247;0.00783081;
01:32:30;1;0.656202;0.0991165;0.133725;0.189266;0;-0.199892;-0.149058;-0.11614;-0.0158677;0.00358671;0.0039827;0.00783243;
01:32:31;1;0.656596;0.0992665;0.133739;0.189276;0;-0.20003;-0.149135;-0.116317;-0.0158689;0.00358941;0.00398293;0.00783404;
01:32:32;1;0.656988;0.0994159;0.133753;0.189285;0;-0.200167;-0.149211;-0.116495;-0.01587;0.00359209;0.00398315;0.00783564;
01:32:33;1;0.657379;0.0995647;0.133767;0.189295;0;-0.200303;-0.149287;-0.116672;-0.0158712;0.00359476;0.00398337;0.00783722;
01:32:34;1;0.657811;0.0997295;0.133782;0.189305;0;-0.200454;-0.149371;-0.116868;-0.0158725;0.0035977;0.00398361;0.00783896;
01:32:35;1;0.658199;0.0998772;0.133795;0.189315;0;-0.200588;-0.149446;-0.117043;-0.0158736;0.00360034;0.00398383;0.0078405;
01:32:36;1;0.658585;0.100024;0.133808;0.189324;0;-0.200722;-0.14952;-0.117219;-0.0158747;0.00360295;0.00398404;0.00784204;
01:32:37;1;0.65897;0.100171;0.133821;0.189333;0;-0.200855;-0.149595;-0.117394;-0.0158759;0.00360555;0.00398425;0.00784356;
01:32:38;1;0.659396;0.100333;0.133835;0.189343;0;-0.201002;-0.149677;-0.117588;-0.0158771;0.00360843;0.00398448;0.00784523;
01:32:39;1;0.659778;0.100479;0.133848;0.189351;0;-0.201134;-0.149751;-0.117762;-0.0158782;0.00361099;0.00398468;0.00784672;
01:32:40;1;0.660159;0.100624;0.133861;0.18936;0;-0.201264;-0.149824;-0.117935;-0.0158793;0.00361354;0.00398488;0.0078482;
01:32:41;1;0.660538;0.100768;0.133873;0.189369;0;-0.201394;-0.149897;-0.118108;-0.0158804;0.00361608;0.00398508;0.00784966;
01:32:42;1;0.660958;0.100928;0.133887;0.189378;0;-0.201538;-0.149977;-0.1183;-0.0158816;0.00361888;0.00398529;0.00785127;
01:32:43;1;0.661335;0.101071;0.133899;0.189386;0;-0.201666;-0.150049;-0.118472;-0.0158826;0.00362138;0.00398549;0.0078527;
01:32:44;1;0.66171;0.101214;0.133911;0.189394;0;-0.201794;-0.150121;-0.118644;-0.0158837;0.00362387;0.00398568;0.00785412;
01:32:45;1;0.662126;0.101372;0.133924;0.189403;0;-0.201935;-0.1502;-0.118834;-0.0158848;0.00362662;0.00398589;0.00785568;
01:32:46;1;0.662498;0.101513;0.133936;0.189411;0;-0.202062;-0.150271;-0.119005;-0.0158859;0.00362907;0.00398607;0.00785708;
01:32:47;1;0.662869;0.101654;0.133947;0.189419;0;-0.202187;-0.150342;-0.119175;-0.0158869;0.00363151;0.00398625;0.00785846;
01:32:48;1;0.663239;0.101795;0.133959;0.189427;0;-0.202312;-0.150413;-0.119345;-0.0158879;0.00363394;0.00398643;0.00785982;
01:32:49;1;0.663648;0.10195;0.133972;0.189435;0;-0.20245;-0.15049;-0.119533;-0.015889;0.00363662;0.00398663;0.00786133;
01:32:50;1;0.664015;0.10209;0.133983;0.189443;0;-0.202573;-0.15056;-0.119702;-0.01589;0.00363901;0.00398681;0.00786266;
01:32:51;1;0.664381;0.102229;0.133994;0.18945;0;-0.202696;-0.150629;-0.119871;-0.015891;0.00364139;0.00398698;0.00786399;
01:32:52;1;0.664745;0.102367;0.134005;0.189458;0;-0.202818;-0.150698;-0.120039;-0.015892;0.00364375;0.00398715;0.00786531;
01:32:53;1;0.665108;0.102505;0.134016;0.189465;0;-0.202939;-0.150767;-0.120206;-0.0158929;0.0036461;0.00398732;0.00786661;
01:32:54;1;0.66551;0.102657;0.134028;0.189473;0;-0.203073;-0.150843;-0.120392;-0.015894;0.0036487;0.0039875;0.00786804;
01:32:55;1;0.665871;0.102794;0.134038;0.18948;0;-0.203193;-0.150911;-0.120558;-0.015895;0.00365102;0.00398767;0.00786932;
01:32:56;1;0.66623;0.10293;0.134049;0.189487;0;-0.203312;-0.150979;-0.120724;-0.0158959;0.00365332;0.00398783;0.00787058;
01:32:57;1;0.666588;0.103066;0.134059;0.189494;0;-0.203431;-0.151046;-0.12089;-0.0158968;0.00365561;0.00398799;0.00787183;
01:32:58;1;0.666944;0.103201;0.13407;0.189501;0;-0.203549;-0.151113;-0.121055;-0.0158978;0.00365789;0.00398815;0.00787307;
01:32:59;1;0.667339;0.103351;0.134081;0.189508;0;-0.203679;-0.151187;-0.121238;-0.0158988;0.0036604;0.00398832;0.00787444;
01:33:00;1;0.667693;0.103485;0.134091;0.189515;0;-0.203795;-0.151253;-0.121403;-0.0158997;0.00366265;0.00398847;0.00787565;
01:33:01;1;0.668045;0.103618;0.134101;0.189521;0;-0.203911;-0.151319;-0.121566;-0.0159006;0.00366488;0.00398863;0.00787686;
01:33:02;1;0.668397;0.103751;0.134111;0.189528;0;-0.204026;-0.151385;-0.12173;-0.0159015;0.0036671;0.00398877;0.00787805;
01:33:03;1;0.668786;0.103898;0.134122;0.189535;0;-0.204153;-0.151458;-0.121911;-0.0159025;0.00366955;0.00398894;0.00787936;
01:33:04;1;0.669135;0.10403;0.134131;0.189541;0;-0.204267;-0.151523;-0.122073;-0.0159033;0.00367174;0.00398908;0.00788053;
01:33:05;1;0.669482;0.104162;0.134141;0.189547;0;-0.20438;-0.151587;-0.122235;-0.0159042;0.00367391;0.00398923;0.00788169;
01:33:06;1;0.669867;0.104307;0.134151;0.189554;0;-0.204505;-0.151659;-0.122415;-0.0159051;0.00367631;0.00398938;0.00788296;
01:33:07;1;0.670212;0.104438;0.134161;0.18956;0;-0.204617;-0.151723;-0.122576;-0.015906;0.00367846;0.00398952;0.0078841;
01:33:08;1;0.670555;0.104568;0.13417;0.189566;0;-0.204728;-0.151787;-0.122737;-0.0159068;0.0036806;0.00398966;0.00788523;
01:33:09;1;0.670898;0.104697;0.134179;0.189571;0;-0.204838;-0.15185;-0.122897;-0.0159077;0.00368272;0.0039898;0.00788634;
01:33:10;1;0.671277;0.10484;0.134189;0.189578;0;-0.20496;-0.15192;-0.123074;-0.0159086;0.00368506;0.00398995;0.00788756;
01:33:11;1;0.671617;0.104969;0.134198;0.189583;0;-0.205069;-0.151983;-0.123234;-0.0159094;0.00368715;0.00399008;0.00788866;
01:33:12;1;0.671956;0.105096;0.134207;0.189589;0;-0.205178;-0.152045;-0.123392;-0.0159102;0.00368923;0.00399021;0.00788974;
01:33:13;1;0.67233;0.105238;0.134216;0.189595;0;-0.205298;-0.152115;-0.123568;-0.0159111;0.00369152;0.00399035;0.00789093;
01:33:14;1;0.672667;0.105365;0.134225;0.189601;0;-0.205405;-0.152176;-0.123726;-0.0159119;0.00369357;0.00399048;0.00789199;
01:33:15;1;0.673002;0.105491;0.134234;0.189606;0;-0.205512;-0.152238;-0.123884;-0.0159127;0.00369561;0.00399061;0.00789304;
01:33:16;1;0.673335;0.105617;0.134242;0.189611;0;-0.205618;-0.152299;-0.124041;-0.0159135;0.00369764;0.00399073;0.00789408;
01:33:17;1;0.673705;0.105756;0.134251;0.189617;0;-0.205735;-0.152367;-0.124215;-0.0159143;0.00369988;0.00399087;0.00789522;
01:33:18;1;0.674036;0.105881;0.134259;0.189622;0;-0.205839;-0.152428;-0.124371;-0.0159151;0.00370188;0.00399099;0.00789624;
01:33:19;1;0.674366;0.106005;0.134268;0.189627;0;-0.205944;-0.152488;-0.124527;-0.0159159;0.00370386;0.00399111;0.00789725;
01:33:20;1;0.674732;0.106143;0.134277;0.189633;0;-0.206059;-0.152555;-0.124699;-0.0159167;0.00370606;0.00399124;0.00789836;
01:33:21;1;0.675059;0.106266;0.134285;0.189638;0;-0.206161;-0.152614;-0.124854;-0.0159175;0.00370802;0.00399135;0.00789935;
01:33:22;1;0.675386;0.106389;0.134292;0.189643;0;-0.206264;-0.152674;-0.125008;-0.0159182;0.00370996;0.00399147;0.00790033;
01:33:23;1;0.675711;0.106511;0.1343;0.189647;0;-0.206365;-0.152733;-0.125162;-0.0159189;0.0037119;0.00399158;0.0079013;
01:33:24;1;0.676071;0.106646;0.134309;0.189653;0;-0.206478;-0.152799;-0.125333;-0.0159197;0.00371404;0.0039917;0.00790237;
01:33:25;1;0.676394;0.106768;0.134316;0.189657;0;-0.206578;-0.152857;-0.125486;-0.0159205;0.00371595;0.00399181;0.00790332;
01:33:26;1;0.676716;0.106888;0.134324;0.189662;0;-0.206678;-0.152915;-0.125639;-0.0159212;0.00371784;0.00399192;0.00790426;
01:33:27;1;0.677037;0.107009;0.134331;0.189667;0;-0.206777;-0.152973;-0.125791;-0.0159219;0.00371973;0.00399203;0.0079052;
01:33:28;1;0.677391;0.107142;0.13434;0.189672;0;-0.206887;-0.153038;-0.125959;-0.0159226;0.00372181;0.00399214;0.00790622;
01:33:29;1;0.67771;0.107261;0.134347;0.189676;0;-0.206985;-0.153095;-0.126111;-0.0159233;0.00372367;0.00399225;0.00790714;
01:33:30;1;0.678027;0.10738;0.134354;0.18968;0;-0.207083;-0.153152;-0.126262;-0.015924;0.00372552;0.00399235;0.00790804;
01:33:31;1;0.678378;0.107512;0.134362;0.189685;0;-0.20719;-0.153215;-0.126429;-0.0159248;0.00372756;0.00399246;0.00790904;
01:33:32;1;0.678692;0.10763;0.134369;0.189689;0;-0.207287;-0.153272;-0.126579;-0.0159255;0.00372939;0.00399256;0.00790993;
01:33:33;1;0.679006;0.107747;0.134376;0.189694;0;-0.207383;-0.153328;-0.126728;-0.0159261;0.0037312;0.00399266;0.00791081;
01:33:34;1;0.679318;0.107864;0.134383;0.189698;0;-0.207478;-0.153384;-0.126877;-0.0159268;0.003733;0.00399276;0.00791168;
01:33:35;1;0.679664;0.107993;0.13439;0.189702;0;-0.207583;-0.153446;-0.127043;-0.0159275;0.00373499;0.00399286;0.00791264;
01:33:36;1;0.679974;0.108109;0.134397;0.189706;0;-0.207677;-0.153502;-0.127191;-0.0159282;0.00373677;0.00399296;0.00791349;
01:33:37;1;0.680283;0.108225;0.134404;0.18971;0;-0.207771;-0.153557;-0.127339;-0.0159288;0.00373853;0.00399305;0.00791434;
01:33:38;1;0.680591;0.10834;0.13441;0.189714;0;-0.207864;-0.153612;-0.127486;-0.0159294;0.00374029;0.00399314;0.00791517;
01:33:39;1;0.680932;0.108467;0.134418;0.189718;0;-0.207966;-0.153673;-0.127649;-0.0159301;0.00374222;0.00399324;0.0079161;
01:33:41;1;0.681238;0.108581;0.134424;0.189722;0;-0.208058;-0.153727;-0.127796;-0.0159308;0.00374395;0.00399333;0.00791692;
01:33:42;1;0.681542;0.108695;0.13443;0.189726;0;-0.20815;-0.153781;-0.127942;-0.0159314;0.00374567;0.00399342;0.00791773;
01:33:43;1;0.681846;0.108808;0.134437;0.18973;0;-0.20824;-0.153835;-0.128088;-0.015932;0.00374738;0.00399351;0.00791853;
01:33:44;1;0.682148;0.108921;0.134443;0.189733;0;-0.208331;-0.153889;-0.128233;-0.0159326;0.00374908;0.0039936;0.00791933;
01:33:45;1;0.68245;0.109033;0.134449;0.189737;0;-0.20842;-0.153942;-0.128378;-0.0159332;0.00375077;0.00399368;0.00792012;
01:33:46;1;0.682783;0.109157;0.134456;0.189741;0;-0.20852;-0.154001;-0.128538;-0.0159339;0.00375263;0.00399377;0.00792099;
01:33:47;1;0.683082;0.109268;0.134462;0.189744;0;-0.208608;-0.154054;-0.128682;-0.0159345;0.0037543;0.00399386;0.00792176;
01:33:48;1;0.68338;0.109379;0.134468;0.189748;0;-0.208696;-0.154106;-0.128826;-0.0159351;0.00375595;0.00399394;0.00792253;
01:33:49;1;0.683677;0.10949;0.134474;0.189751;0;-0.208784;-0.154159;-0.128969;-0.0159357;0.00375759;0.00399402;0.00792329;
01:33:50;1;0.684006;0.109612;0.13448;0.189755;0;-0.208881;-0.154216;-0.129128;-0.0159363;0.00375941;0.00399411;0.00792412;
01:33:51;1;0.6843;0.109721;0.134486;0.189758;0;-0.208967;-0.154268;-0.12927;-0.0159369;0.00376103;0.00399418;0.00792487;
01:33:52;1;0.684594;0.10983;0.134492;0.189761;0;-0.209053;-0.15432;-0.129412;-0.0159374;0.00376264;0.00399426;0.0079256;
01:33:53;1;0.684887;0.109939;0.134497;0.189765;0;-0.209139;-0.154371;-0.129553;-0.015938;0.00376424;0.00399434;0.00792633;
01:33:54;1;0.685211;0.110059;0.134504;0.189768;0;-0.209233;-0.154428;-0.12971;-0.0159386;0.00376601;0.00399442;0.00792714;
01:33:55;1;0.685501;0.110167;0.134509;0.189771;0;-0.209318;-0.154478;-0.129851;-0.0159392;0.00376758;0.00399449;0.00792785;
01:33:56;1;0.68579;0.110274;0.134514;0.189774;0;-0.209402;-0.154529;-0.129991;-0.0159397;0.00376915;0.00399457;0.00792856;
01:33:57;1;0.686111;0.110393;0.13452;0.189778;0;-0.209495;-0.154585;-0.130146;-0.0159403;0.00377088;0.00399465;0.00792934;
01:33:58;1;0.686398;0.110499;0.134526;0.189781;0;-0.209578;-0.154635;-0.130286;-0.0159408;0.00377243;0.00399472;0.00793003;
01:33:59;1;0.686684;0.110605;0.134531;0.189784;0;-0.20966;-0.154685;-0.130425;-0.0159414;0.00377397;0.00399479;0.00793072;
01:34:00;1;0.68697;0.11071;0.134536;0.189787;0;-0.209742;-0.154734;-0.130563;-0.0159419;0.0037755;0.00399486;0.0079314;
01:34:01;1;0.687285;0.110827;0.134542;0.18979;0;-0.209833;-0.154789;-0.130717;-0.0159425;0.00377718;0.00399493;0.00793215;
01:34:02;1;0.687568;0.110932;0.134547;0.189793;0;-0.209914;-0.154838;-0.130855;-0.015943;0.00377869;0.003995;0.00793281;
01:34:03;1;0.68785;0.111036;0.134552;0.189796;0;-0.209994;-0.154887;-0.130992;-0.0159435;0.00378019;0.00399507;0.00793347;
01:34:04;1;0.688163;0.111151;0.134558;0.189799;0;-0.210083;-0.154941;-0.131144;-0.0159441;0.00378184;0.00399514;0.0079342;
01:34:05;1;0.688443;0.111254;0.134562;0.189801;0;-0.210163;-0.154989;-0.13128;-0.0159446;0.00378332;0.00399521;0.00793485;
01:34:06;1;0.688721;0.111357;0.134567;0.189804;0;-0.210242;-0.155037;-0.131417;-0.0159451;0.00378478;0.00399527;0.00793549;
01:34:07;1;0.688999;0.111459;0.134572;0.189807;0;-0.21032;-0.155085;-0.131552;-0.0159455;0.00378624;0.00399533;0.00793612;
01:34:08;1;0.689307;0.111573;0.134577;0.18981;0;-0.210407;-0.155138;-0.131703;-0.0159461;0.00378785;0.0039954;0.00793682;
01:34:09;1;0.689583;0.111674;0.134582;0.189812;0;-0.210485;-0.155185;-0.131837;-0.0159466;0.00378929;0.00399546;0.00793744;
01:34:10;1;0.689858;0.111775;0.134587;0.189815;0;-0.210562;-0.155232;-0.131972;-0.015947;0.00379072;0.00399552;0.00793806;
01:34:11;1;0.690132;0.111876;0.134591;0.189817;0;-0.210639;-0.155279;-0.132106;-0.0159475;0.00379214;0.00399558;0.00793867;
01:34:12;1;0.690435;0.111987;0.134596;0.18982;0;-0.210723;-0.155331;-0.132255;-0.015948;0.0037937;0.00399565;0.00793934;
01:34:13;1;0.690707;0.112087;0.134601;0.189822;0;-0.210799;-0.155377;-0.132388;-0.0159485;0.0037951;0.00399571;0.00793994;
01:34:14;1;0.690978;0.112187;0.134605;0.189825;0;-0.210874;-0.155424;-0.132521;-0.015949;0.0037965;0.00399576;0.00794053;
01:34:15;1;0.691248;0.112286;0.13461;0.189827;0;-0.210949;-0.15547;-0.132653;-0.0159494;0.00379788;0.00399582;0.00794111;
01:34:16;1;0.691547;0.112395;0.134615;0.18983;0;-0.211032;-0.15552;-0.1328;-0.0159499;0.0037994;0.00399588;0.00794176;
01:34:17;1;0.691815;0.112493;0.134619;0.189832;0;-0.211106;-0.155566;-0.132932;-0.0159504;0.00380077;0.00399594;0.00794233;
01:34:18;1;0.692082;0.112591;0.134623;0.189834;0;-0.21118;-0.155611;-0.133063;-0.0159508;0.00380212;0.00399599;0.0079429;
01:34:19;1;0.692377;0.112699;0.134628;0.189837;0;-0.211261;-0.155661;-0.133208;-0.0159513;0.00380361;0.00399605;0.00794353;
01:34:20;1;0.692642;0.112796;0.134632;0.189839;0;-0.211333;-0.155706;-0.133339;-0.0159518;0.00380495;0.0039961;0.00794408;
01:34:21;1;0.692906;0.112893;0.134636;0.189841;0;-0.211405;-0.155751;-0.133469;-0.0159522;0.00380628;0.00399615;0.00794464;
01:34:22;1;0.693169;0.112989;0.13464;0.189843;0;-0.211477;-0.155795;-0.133598;-0.0159526;0.0038076;0.00399621;0.00794518;
01:34:23;1;0.69346;0.113095;0.134644;0.189846;0;-0.211556;-0.155844;-0.133742;-0.0159531;0.00380905;0.00399626;0.00794578;
01:34:24;1;0.693722;0.11319;0.134648;0.189848;0;-0.211627;-0.155888;-0.133871;-0.0159535;0.00381035;0.00399631;0.00794632;
01:34:25;1;0.693982;0.113285;0.134652;0.18985;0;-0.211698;-0.155932;-0.134;-0.0159539;0.00381164;0.00399636;0.00794685;
01:34:26;1;0.694241;0.113379;0.134656;0.189852;0;-0.211768;-0.155975;-0.134128;-0.0159543;0.00381293;0.00399641;0.00794737;
01:34:27;1;0.694499;0.113474;0.13466;0.189854;0;-0.211837;-0.156019;-0.134255;-0.0159547;0.0038142;0.00399646;0.00794789;
01:34:28;1;0.694785;0.113578;0.134664;0.189856;0;-0.211914;-0.156067;-0.134397;-0.0159552;0.00381561;0.00399651;0.00794846;
01:34:29;1;0.695042;0.113671;0.134668;0.189858;0;-0.211983;-0.15611;-0.134524;-0.0159556;0.00381687;0.00399656;0.00794897;
01:34:30;1;0.695297;0.113764;0.134672;0.18986;0;-0.212051;-0.156152;-0.13465;-0.015956;0.00381812;0.0039966;0.00794948;
01:34:31;1;0.695552;0.113856;0.134675;0.189862;0;-0.212119;-0.156195;-0.134777;-0.0159564;0.00381936;0.00399665;0.00794998;
01:34:32;1;0.695806;0.113948;0.134679;0.189864;0;-0.212187;-0.156237;-0.134902;-0.0159568;0.00382059;0.00399669;0.00795047;
01:34:33;1;0.696087;0.11405;0.134683;0.189866;0;-0.212261;-0.156284;-0.135042;-0.0159572;0.00382195;0.00399674;0.00795102;
01:34:34;1;0.696338;0.114141;0.134686;0.189868;0;-0.212328;-0.156326;-0.135167;-0.0159576;0.00382317;0.00399679;0.0079515;
01:34:35;1;0.696589;0.114232;0.13469;0.18987;0;-0.212394;-0.156367;-0.135291;-0.015958;0.00382438;0.00399683;0.00795198;
01:34:36;1;0.696839;0.114323;0.134693;0.189871;0;-0.21246;-0.156409;-0.135416;-0.0159583;0.00382558;0.00399687;0.00795245;
